brew_id,potion_sku,shop_id,cauldron_id,brewed_at,batch_size,brew_duration_minutes,quality_check,brewer_name
BRW-18806,POT-0042,SHP-08,CDR-18,2026-03-31 11:34:21,34,75,Pass,Thaddeus Ravenscroft
BRW-18807,POT-0089,SHP-12,CDR-38,2025-03-14 08:51:55,41,121,PASS,Dorian Saltmarsh
BRW-18808,POT-0001,SHP-13,CDR-08,2025-07-21T05:44:54Z,34,103,pass,Gideon Brightmantle
BRW-18809,POT-0059,SHP-09,CDR-31,2026-04-14T06:27:04Z,19,115,pass,Caspian Wandwright
BRW-18810,POT-0024,SHP-11,CDR-34,2024-12-31 06:36:17,54,,fail,Juniper Ashgrove
BRW-18811,POT-0012,SHP-11,CDR-15,2025-07-03T06:07:50Z,38,66,Pass,Peregrine Zellandine
BRW-18812,POT-0055,SHP-09,CDR-09,2025-12-08T05:43:58Z,56,96,pass,Maribel Glimmerstone
BRW-18813,POT-0054,SHP-08,CDR-01,2026-05-01 08:49:03,28,15,pass,Ignatius Ravenscroft
BRW-18814,POT-0079,SHP-03,CDR-19,2024-08-14T07:53:39Z,55,66,pass,Isolde Frostpetal
BRW-18815,POT-0003,SHP-04,CDR-11,2024-05-10 11:44:50,21,58,fail,Isolde Duskwater
BRW-18816,POT-0036,SHP-01,CDR-19,2024-11-09T07:33:41Z,60,97,PASS,Fenwick Barrowmere
BRW-18817,POT-0092,SHP-12,CDR-14,2025-05-31T07:18:45Z,36,72,pass,Gideon Brightmantle
BRW-18818,POT-0030,SHP-05,CDR-36,2026-01-27 07:18:32,17,43,pass,Isolde Hazelrigg
BRW-18819,POT-0030,SHP-09,CDR-09,2026-03-15 11:33:45,49,57,fail,Thaddeus Ravenscroft
BRW-18820,POT-0064,SHP-01,CDR-14,2026-02-04T09:48:17Z,58,113,pass,Isolde Hazelrigg
BRW-18821,POT-0056,SHP-09,CDR-36,2025-09-05T11:22:18Z,16,104,Pass,Fenwick Barrowmere
BRW-18822,POT-0041,SHP-11,CDR-28,2024-12-30T09:41:35Z,25,136,fail,Elowen Gorsebush
BRW-18823,POT-0051,SHP-08,CDR-20,2025-06-19T10:43:04Z,50,38,pass,Caspian Brightmantle
BRW-18824,POT-0083,SHP-02,CDR-08,2025-04-07 11:26:04,41,151,pass,Seraphine Mistlethorn
BRW-18825,POT-0063,SHP-01,CDR-26,2025-02-03T07:54:02Z,16,79,pass,Rowan Hazelrigg
BRW-18826,POT-0044,SHP-14,CDR-04,2025-06-14T09:58:19Z,49,45,pass,Rowan Hazelrigg
BRW-18827,POT-0025,SHP-09,CDR-22,2026-01-23 09:31:15,27,58,pass,Morwenna Netherfield
BRW-18828,POT-0003,SHP-05,CDR-35,2025-08-01T09:21:09Z,23,45,pass,Belladonna Emberwhisk
BRW-18829,POT-0104,SHP-14,CDR-29,2026-05-15T07:30:18Z,50,124,pass,Rowan Hazelrigg
BRW-18830,POT-0090,SHP-12,CDR-07,2025-02-06T08:13:10Z,16,102,PASS,Belladonna Mistlethorn
BRW-18831,POT-0077,SHP-02,CDR-23,2025-12-02T09:33:15Z,32,87,fail,Thaddeus Owlsworth
BRW-18832,POT-0019,SHP-10,CDR-32,2026-04-18 07:40:30,43,98,pass,Grizelda Mistlethorn
BRW-18833,POT-0108,SHP-04,CDR-12,2025-12-05 08:31:03,32,65,Pass,Vesper Brightmantle
BRW-18834,POT-0008,SHP-07,CDR-05,2025-08-17 11:38:51,53,81,pass,Gideon Gorsebush
BRW-18835,POT-0116,SHP-01,CDR-37,2025-01-13 08:38:55,21,97,pass,Caspian Brightmantle
BRW-18836,POT-0076,SHP-09,CDR-06,2025-12-05T11:26:29Z,54,42,pass,Umbra Barrowmere
BRW-18837,POT-0100,SHP-13,CDR-16,2025-01-07T07:49:13Z,53,90,pass,Thaddeus Ravenscroft
BRW-18838,POT-0100,SHP-14,CDR-16,2025-04-24T06:56:56Z,21,105,pass,Isolde Frostpetal
BRW-18839,POT-0052,SHP-04,CDR-14,2024-12-11 05:08:42,35,116,pass,Fenwick Barrowmere
BRW-18840,POT-0064,SHP-08,CDR-03,2025-03-01T08:43:29Z,60,98,pass,Isolde Frostpetal
BRW-18841,POT-0052,SHP-09,CDR-37,2024-11-09 06:47:34,27,96,Pass,Maribel Glimmerstone
BRW-18842,POT-0002,SHP-03,CDR-13,2025-07-05T06:04:05Z,10,80,pass,Elowen Gorsebush
BRW-18843,POT-0009,SHP-10,CDR-33,2024-07-21T08:52:56Z,39,81,pass,Isolde Hazelrigg
BRW-18844,POT-0113,SHP-02,CDR-14,2025-06-02 09:51:11,20,142,pass,Isolde Frostpetal
BRW-18845,POT-0068,SHP-09,CDR-21,2025-12-17 11:41:04,56,73,pass,Belladonna Emberwhisk
BRW-18846,POT-0027,SHP-07,CDR-11,2026-05-30 07:21:59,46,136,Pass,Isolde Hazelrigg
BRW-18847,POT-0029,SHP-08,CDR-34,2025-11-03 09:08:37,40,58,PASS,Grizelda Mistlethorn
BRW-18848,POT-0087,SHP-05,CDR-40,2026-06-05T08:31:10Z,11,49,fail,Vesper Brightmantle
BRW-18849,POT-0005,SHP-12,CDR-33,2026-02-19 10:40:49,52,34,pass,Thaddeus Owlsworth
BRW-18850,POT-0047,SHP-13,CDR-18,2025-02-13T06:11:43Z,42,109,fail,Caspian Brightmantle
BRW-18851,POT-0057,SHP-10,CDR-18,2026-01-05 06:34:22,43,90,pass,Quilla Copperkettle
BRW-18852,POT-0033,SHP-10,CDR-21,2026-03-22T05:51:41Z,31,66,FAIL,Gideon Hollowbranch
BRW-18853,POT-0039,SHP-12,CDR-03,2026-02-03 09:16:13,47,142,pass,Gideon Gorsebush
BRW-18854,POT-0093,SHP-13,CDR-05,2024-08-21T10:35:05Z,60,101,pass,Elowen Gorsebush
BRW-18855,POT-0090,SHP-05,CDR-01,2025-06-04T11:42:28Z,54,97,PASS,Rowan Hazelrigg
BRW-18856,POT-0090,SHP-01,CDR-21,2025-09-18T06:51:15Z,30,,pass,Gideon Gorsebush
BRW-18857,POT-0029,SHP-14,CDR-30,2025-07-28T09:34:04Z,25,82,pass,Grizelda Mistlethorn
BRW-18858,POT-0005,SHP-03,CDR-20,2024-10-16T10:38:25Z,45,35,pass,Peregrine Zellandine
BRW-18859,POT-0087,SHP-14,CDR-39,2026-03-03T06:39:26Z,31,63,PASS,Gideon Gorsebush
BRW-18860,POT-0025,SHP-05,CDR-31,2026-04-12 11:22:21,12,87,Pass,Isolde Duskwater
BRW-18861,POT-0003,SHP-01,CDR-10,2026-06-21 05:10:54,38,65,pass,Ignatius Ravenscroft
BRW-18862,POT-0091,SHP-05,CDR-11,2026-05-05T05:36:38Z,39,64,pass,Vesper Brightmantle
BRW-18863,POT-0005,SHP-02,CDR-21,2025-12-09T08:45:46Z,36,59,pass,Gideon Brightmantle
BRW-18864,POT-0071,SHP-10,CDR-20,2024-06-05 11:03:01,21,77,Pass,Morwenna Netherfield
BRW-18865,POT-0096,SHP-14,CDR-13,2025-12-30 10:43:24,22,148,Pass,Morwenna Netherfield
BRW-18866,POT-0056,SHP-14,CDR-38,2025-12-17T09:06:27Z,60,103,pass,Fenwick Barrowmere
BRW-18867,POT-0027,SHP-05,CDR-16,2025-09-17T10:35:39Z,32,123,Pass,Thaddeus Owlsworth
BRW-18868,POT-0034,SHP-04,CDR-11,2025-09-04 10:59:24,34,95,pass,Fenwick Barrowmere
BRW-18869,POT-0092,SHP-03,CDR-24,2024-07-20T09:24:57Z,30,58,PASS,Grizelda Mistlethorn
BRW-18870,POT-0109,SHP-07,CDR-12,2025-01-12T07:23:41Z,13,127,pass,Isolde Hazelrigg
BRW-18871,POT-0043,SHP-08,CDR-24,2025-07-07T11:16:21Z,49,40,pass,Rowan Hazelrigg
BRW-18872,POT-0039,SHP-13,CDR-14,2026-06-05 11:38:36,53,156,Pass,Quilla Copperkettle
BRW-18873,POT-0022,SHP-05,CDR-22,2024-07-30 06:42:25,43,116,pass,Grizelda Mistlethorn
BRW-18874,POT-0107,SHP-12,CDR-04,2026-04-17 11:23:30,35,42,PASS,Fenwick Barrowmere
BRW-18875,POT-0103,SHP-07,CDR-40,2025-03-30 10:03:10,44,90,pass,Morwenna Netherfield
BRW-18876,POT-0091,SHP-13,CDR-02,2025-06-17T08:09:58Z,47,58,pass,Gideon Gorsebush
BRW-18877,POT-0042,SHP-04,CDR-38,2024-06-11T08:25:33Z,52,102,pass,Quilla Jackdaw
BRW-18878,POT-0063,SHP-07,CDR-18,2024-07-29 07:48:36,25,81,pass,Umbra Barrowmere
BRW-18879,POT-0027,SHP-13,CDR-02,2025-11-04 07:22:31,29,108,pass,Seraphine Mistlethorn
BRW-18880,POT-0082,SHP-13,CDR-24,2024-11-10 06:06:43,44,55,PASS,Fenwick Barrowmere
BRW-18881,POT-0101,SHP-04,CDR-09,2025-11-19 09:29:02,34,144,pass,Elowen Gorsebush
BRW-18882,POT-0074,SHP-07,CDR-40,2026-04-21 08:40:56,60,128,pass,Elowen Gorsebush
BRW-18883,POT-0039,SHP-11,CDR-14,2025-10-27 09:39:19,55,146,pass,Grizelda Mistlethorn
BRW-18884,POT-0098,SHP-01,CDR-21,2025-09-14T11:30:04Z,36,106,pass,Gideon Hollowbranch
BRW-18885,POT-0091,SHP-11,CDR-06,2024-06-25T09:54:49Z,31,38,pass,Gideon Brightmantle
BRW-18886,POT-0045,SHP-03,CDR-19,2025-07-04 08:26:24,51,32,pass,Gideon Gorsebush
BRW-18887,POT-0070,SHP-13,CDR-19,2025-10-04T10:20:49Z,44,126,pass,Vesper Brightmantle
BRW-18888,POT-0007,SHP-07,CDR-03,2025-07-14 07:08:37,24,133,pass,Corvin Netherfield
BRW-18889,POT-0005,SHP-03,CDR-33,2026-06-02 10:24:58,41,20,pass,Rowan Hazelrigg
BRW-18890,POT-0068,SHP-07,CDR-13,2026-02-12T05:24:40Z,18,83,pass,Ignatius Ravenscroft
BRW-18891,POT-0113,SHP-14,CDR-23,2026-05-09 06:00:23,44,161,pass,Fenwick Barrowmere
BRW-18892,POT-0044,SHP-09,CDR-39,2025-11-23T05:50:04Z,11,56,PASS,Gideon Gorsebush
BRW-18893,POT-0001,SHP-07,CDR-39,2025-08-07T10:00:40Z,56,93,pass,Isolde Hazelrigg
BRW-18894,POT-0046,SHP-03,CDR-02,2026-02-18T09:24:58Z,31,31,pass,Fenwick Barrowmere
BRW-18895,POT-0021,SHP-04,CDR-38,2026-03-01T09:00:05Z,56,85,pass,Isolde Hazelrigg
BRW-18896,POT-0022,SHP-03,CDR-33,2026-02-08 08:52:28,12,106,Pass,Caspian Wandwright
BRW-18897,POT-0085,SHP-13,CDR-17,2025-05-27T07:35:55Z,16,129,pass,Elowen Gorsebush
BRW-18898,POT-0117,SHP-08,CDR-08,2026-06-07T06:02:23Z,11,19,pass,Gideon Gorsebush
BRW-18899,POT-0002,SHP-02,CDR-08,2026-05-09T08:18:11Z,33,67,FAIL,Vesper Brightmantle
BRW-18900,POT-0049,SHP-02,CDR-23,2026-03-31 07:27:30,26,103,pass,Elowen Gorsebush
BRW-18901,POT-0045,SHP-03,CDR-16,2024-11-23T05:01:31Z,37,53,Pass,Grizelda Mistlethorn
BRW-18902,POT-0029,SHP-02,CDR-06,2024-10-05T11:52:10Z,44,72,Pass,Juniper Ashgrove
BRW-18903,POT-0051,SHP-14,CDR-28,2026-05-18 06:10:43,60,45,pass,Corvin Netherfield
BRW-18904,POT-0042,SHP-11,CDR-30,2025-06-02T06:10:03Z,17,102,pass,Umbra Barrowmere
BRW-18905,POT-0082,SHP-09,CDR-21,2025-10-19T08:37:28Z,27,60,pass,Isolde Duskwater
BRW-18906,POT-0007,SHP-04,CDR-05,2025-11-07T08:25:27Z,43,157,pass,Dorian Saltmarsh
BRW-18907,POT-0048,SHP-08,CDR-31,2025-12-01T08:30:17Z,52,114,pass,Gideon Brightmantle
BRW-18908,POT-0120,SHP-06,CDR-23,2026-02-08T07:07:18Z,51,95,fail,Isolde Hazelrigg
BRW-18909,POT-0031,SHP-04,CDR-20,2025-10-19 09:57:45,14,42,pass,Peregrine Zellandine
BRW-18910,POT-0041,SHP-15,CDR-16,2025-07-01T07:50:21Z,27,160,pass,Quilla Copperkettle
BRW-18911,POT-0049,SHP-03,CDR-14,2025-11-14 06:26:41,14,159,Pass,Maribel Glimmerstone
BRW-18912,POT-0045,SHP-10,CDR-12,2025-06-07 06:36:15,44,69,PASS,Dorian Saltmarsh
BRW-18913,POT-0086,SHP-13,CDR-38,2026-06-30 06:17:01,58,61,pass,Isolde Frostpetal
BRW-18914,POT-0117,SHP-10,CDR-31,2026-02-28T06:21:45Z,40,63,pass,Peregrine Zellandine
BRW-18915,POT-0102,SHP-05,CDR-19,2025-05-12T08:58:44Z,58,57,Pass,Quilla Copperkettle
BRW-18916,POT-0082,SHP-09,CDR-30,2025-06-26T10:29:03Z,46,76,Pass,Nimbus Thistledown
BRW-18917,POT-0041,SHP-05,CDR-25,2025-01-08 11:34:02,51,126,pass,Gideon Stormbottle
BRW-18918,POT-0053,SHP-05,CDR-20,2026-01-26 05:28:10,22,82,fail,Seraphine Mistlethorn
BRW-18919,POT-0044,SHP-14,CDR-04,2024-10-15T11:13:12Z,41,54,pass,Isolde Duskwater
BRW-18920,POT-0079,SHP-02,CDR-20,2024-09-16T06:31:28Z,17,56,pass,Corvin Netherfield
BRW-18921,POT-0067,SHP-09,CDR-29,2025-12-12 09:45:18,49,46,pass,Isolde Frostpetal
BRW-18922,POT-0063,SHP-10,CDR-01,2024-06-07T11:40:13Z,43,55,Pass,Peregrine Zellandine
BRW-18923,POT-0042,SHP-05,CDR-01,2025-04-29T06:02:43Z,51,105,pass,Seraphine Mistlethorn
BRW-18924,POT-0036,SHP-11,CDR-31,2025-11-28T11:24:35Z,33,99,pass,Gideon Gorsebush
BRW-18925,POT-0048,SHP-09,CDR-18,2025-08-01 10:50:57,36,,pass,Isolde Hazelrigg
BRW-18926,POT-0086,SHP-04,CDR-35,2026-06-08 06:16:04,14,66,pass,Umbra Barrowmere
BRW-18927,POT-0068,SHP-09,CDR-29,2026-01-30 09:53:53,28,79,Pass,Seraphine Mistlethorn
BRW-18928,POT-0021,SHP-04,CDR-40,2026-06-29T08:16:24Z,27,79,pass,Caspian Brightmantle
BRW-18929,POT-0057,SHP-05,CDR-36,2025-02-16T05:27:24Z,35,58,pass,Elowen Gorsebush
BRW-18930,POT-0118,SHP-10,CDR-39,2026-06-03T07:09:24Z,26,65,Pass,Gideon Brightmantle
BRW-18931,POT-0046,SHP-01,CDR-33,2026-04-23T08:16:08Z,30,79,pass,Caspian Brightmantle
BRW-18932,POT-0108,SHP-13,CDR-31,2025-08-19T09:21:32Z,20,85,pass,Isolde Frostpetal
BRW-18933,POT-0098,SHP-12,CDR-30,2026-05-03 10:53:26,28,94,pass,Peregrine Zellandine
BRW-18934,POT-0041,SHP-05,CDR-33,2026-06-13T05:26:37Z,55,133,PASS,Rowan Hazelrigg
BRW-18935,POT-0074,SHP-04,CDR-33,2026-04-08T05:15:35Z,30,85,pass,Corvin Netherfield
BRW-18936,POT-0018,SHP-09,CDR-19,2024-09-07T08:34:22Z,24,48,pass,Isolde Duskwater
BRW-18937,POT-0082,SHP-05,CDR-33,2025-12-26 10:37:00,34,48,Pass,Umbra Barrowmere
BRW-18938,POT-0075,SHP-02,CDR-08,2026-01-28T09:22:38Z,37,107,Pass,Gideon Brightmantle
BRW-18939,POT-0095,SHP-02,CDR-15,2025-06-20T06:18:25Z,28,142,fail,Corvin Netherfield
BRW-18940,POT-0050,SHP-15,CDR-37,2026-06-16T08:01:46Z,32,153,Pass,Rowan Hazelrigg
BRW-18941,POT-0064,SHP-01,CDR-24,2025-05-09T06:39:42Z,30,134,pass,Caspian Wandwright
BRW-18942,POT-0016,SHP-05,CDR-24,2026-05-30T08:17:53Z,21,108,pass,Thaddeus Ravenscroft
BRW-18943,POT-0038,SHP-07,CDR-23,2024-10-14T07:16:34Z,57,58,pass,Isolde Frostpetal
BRW-18944,POT-0056,SHP-01,CDR-05,2025-08-13 08:54:59,46,94,pass,Thaddeus Ravenscroft
BRW-18945,POT-0066,SHP-07,CDR-01,2024-10-04 07:11:27,60,88,pass,Gideon Hollowbranch
BRW-18946,POT-0089,SHP-12,CDR-11,2026-03-26T06:16:27Z,48,116,pass,Vesper Brightmantle
BRW-18947,POT-0067,SHP-15,CDR-02,2025-11-03 05:50:12,42,47,pass,Gideon Stormbottle
BRW-18948,POT-0049,SHP-12,CDR-26,2025-09-15T08:45:23Z,32,135,pass,Peregrine Zellandine
BRW-18949,POT-0105,SHP-08,CDR-31,2026-03-23 07:38:56,37,136,pass,Peregrine Zellandine
BRW-18950,POT-0104,SHP-09,CDR-24,2024-09-25T09:32:00Z,56,122,Fail,Peregrine Zellandine
BRW-18951,POT-0085,SHP-06,CDR-09,2024-07-12 07:27:01,44,140,pass,Quilla Copperkettle
BRW-18952,POT-0086,SHP-15,CDR-15,2026-05-14T11:00:31Z,33,84,PASS,Fenwick Barrowmere
BRW-18953,POT-0059,SHP-04,CDR-39,2026-04-16 05:56:42,50,112,Pass,Rowan Hazelrigg
BRW-18954,POT-0030,SHP-14,CDR-32,2026-05-17T05:48:45Z,17,94,Pass,Thaddeus Ravenscroft
BRW-18955,POT-0034,SHP-14,CDR-11,2025-05-28T05:28:26Z,34,126,pass,Gideon Stormbottle
BRW-18956,POT-0031,SHP-10,CDR-30,2025-12-26 06:56:34,33,31,pass,Seraphine Mistlethorn
BRW-18957,POT-0042,SHP-11,CDR-39,2024-05-25 05:23:39,54,101,PASS,Corvin Netherfield
BRW-18958,POT-0091,SHP-11,CDR-19,2026-02-13T05:28:52Z,44,31,pass,Thaddeus Ravenscroft
BRW-18959,POT-0001,SHP-11,CDR-13,2025-06-17 11:02:04,47,112,pass,Quilla Jackdaw
BRW-18960,POT-0044,SHP-15,CDR-29,2026-04-24 09:01:01,12,42,pass,Quilla Jackdaw
BRW-18961,POT-0048,SHP-09,CDR-33,2025-05-26 07:51:10,33,110,Pass,Juniper Ashgrove
BRW-18962,POT-0102,SHP-09,CDR-05,2025-01-03T05:39:45Z,22,,pass,Vesper Brightmantle
BRW-18963,POT-0006,SHP-05,CDR-12,2026-05-06T10:26:47Z,53,163,pass,Quilla Copperkettle
BRW-18964,POT-0083,SHP-06,CDR-14,2026-02-07 05:52:50,54,162,pass,Isolde Frostpetal
BRW-18965,POT-0100,SHP-12,CDR-36,2025-10-13 09:00:16,25,85,pass,Gideon Gorsebush
BRW-18966,POT-0092,SHP-13,CDR-01,2025-05-22 05:59:05,50,70,Pass,Seraphine Mistlethorn
BRW-18967,POT-0040,SHP-14,CDR-30,2025-11-19 05:58:17,14,33,pass,Seraphine Mistlethorn
BRW-18968,POT-0103,SHP-03,CDR-01,2026-02-12T09:36:43Z,30,100,pass,Peregrine Zellandine
BRW-18969,POT-0011,SHP-14,CDR-07,2025-04-03T08:30:01Z,50,105,pass,Umbra Barrowmere
BRW-18970,POT-0069,SHP-12,CDR-40,2024-11-24T05:43:16Z,13,128,pass,Fenwick Barrowmere
BRW-18971,POT-0028,SHP-04,CDR-13,2026-05-08T09:24:37Z,49,87,PASS,Seraphine Mistlethorn
BRW-18972,POT-0001,SHP-03,CDR-15,2026-05-22 07:02:49,14,109,PASS,Umbra Barrowmere
BRW-18973,POT-0071,SHP-14,CDR-25,2025-01-19T11:44:51Z,49,107,pass,Rowan Hazelrigg
BRW-18974,POT-0084,SHP-06,CDR-27,2025-02-16T06:12:01Z,46,133,Pass,Gideon Hollowbranch
BRW-18975,POT-0048,SHP-07,CDR-25,2025-10-08 08:38:18,45,84,pass,Thaddeus Ravenscroft
BRW-18976,POT-0023,SHP-03,CDR-12,2025-06-02 11:41:59,31,177,pass,Juniper Ashgrove
BRW-18977,POT-0084,SHP-09,CDR-35,2025-10-25T11:49:23Z,16,103,pass,Peregrine Zellandine
BRW-18978,POT-0012,SHP-05,CDR-09,2024-10-13T10:08:29Z,59,58,Pass,Caspian Brightmantle
BRW-18979,POT-0094,SHP-02,CDR-04,2024-05-16T09:33:34Z,47,103,pass,Corvin Netherfield
BRW-18980,POT-0111,SHP-07,CDR-32,2025-12-20T07:57:21Z,15,75,pass,Caspian Brightmantle
BRW-18981,POT-0056,SHP-02,CDR-19,2025-09-09T06:06:56Z,17,89,pass,Nimbus Thistledown
BRW-18982,POT-0082,SHP-03,CDR-23,2025-02-22T06:56:12Z,46,81,pass,Gideon Hollowbranch
BRW-18983,POT-0050,SHP-13,CDR-36,2026-06-04T06:48:27Z,23,161,Pass,Caspian Brightmantle
BRW-18984,POT-0083,SHP-07,CDR-13,2024-10-03T11:49:14Z,11,160,pass,Quilla Jackdaw
BRW-18985,POT-0079,SHP-03,CDR-23,2025-09-15T11:05:23Z,30,74,Pass,Quilla Jackdaw
BRW-18986,POT-0012,SHP-15,CDR-37,2025-11-23T07:20:01Z,17,71,pass,Umbra Barrowmere
BRW-18987,POT-0084,SHP-07,CDR-27,2024-08-01 08:57:51,38,86,pass,Caspian Wandwright
BRW-18988,POT-0005,SHP-13,CDR-01,2025-05-29 07:27:00,29,42,pass,Morwenna Netherfield
BRW-18989,POT-0100,SHP-07,CDR-04,2024-07-07T07:26:52Z,20,95,pass,Gideon Hollowbranch
BRW-18990,POT-0081,SHP-01,CDR-33,2026-02-03 09:11:27,32,128,pass,Quilla Jackdaw
BRW-18991,POT-0113,SHP-14,CDR-36,2026-01-21T05:35:44Z,18,161,pass,Gideon Gorsebush
BRW-18992,POT-0085,SHP-15,CDR-39,2024-05-28T05:13:35Z,37,120,pass,Quilla Copperkettle
BRW-18993,POT-0028,SHP-05,CDR-36,2026-05-04 05:18:21,39,80,Pass,Juniper Ashgrove
BRW-18994,POT-0008,SHP-08,CDR-09,2025-10-25T11:59:51Z,29,64,pass,Morwenna Netherfield
BRW-18995,POT-0107,SHP-04,CDR-18,2026-02-20T09:24:44Z,27,50,Pass,Corvin Netherfield
BRW-18996,POT-0085,SHP-01,CDR-33,2026-01-30 11:28:28,22,113,pass,Nimbus Thistledown
BRW-18997,POT-0029,SHP-15,CDR-08,2025-08-12T07:51:36Z,46,44,pass,Umbra Barrowmere
BRW-18998,POT-0004,SHP-05,CDR-07,2026-04-13T11:29:53Z,17,103,pass,Gideon Hollowbranch
BRW-18999,POT-0046,SHP-03,CDR-20,2025-11-02T10:44:26Z,60,50,pass,Isolde Frostpetal
BRW-19000,POT-0078,SHP-12,CDR-05,2024-12-21 07:14:14,38,98,fail,Gideon Hollowbranch
BRW-19001,POT-0047,SHP-04,CDR-40,2024-06-02T07:55:03Z,17,131,Pass,Quilla Jackdaw
BRW-19002,POT-0010,SHP-12,CDR-34,2026-06-21T10:53:36Z,45,140,pass,Ignatius Ravenscroft
BRW-19003,POT-0108,SHP-13,CDR-24,2024-05-07 06:38:24,16,53,pass,Gideon Hollowbranch
BRW-19004,POT-0064,SHP-15,CDR-15,2025-10-08 09:47:59,35,142,pass,Quilla Jackdaw
BRW-19005,POT-0119,SHP-09,CDR-34,2026-06-26 11:36:08,52,65,PASS,Isolde Duskwater
BRW-19006,POT-0103,SHP-03,CDR-13,2024-12-01T11:54:08Z,36,103,pass,Gideon Brightmantle
BRW-19007,POT-0061,SHP-13,CDR-23,2025-10-04 05:13:19,32,99,pass,Elowen Gorsebush
BRW-19008,POT-0107,SHP-08,CDR-23,2026-02-13 05:02:29,36,80,PASS,Thaddeus Owlsworth
BRW-19009,POT-0066,SHP-12,CDR-04,2026-01-21T06:28:14Z,54,114,pass,Seraphine Mistlethorn
BRW-19010,POT-0032,SHP-06,CDR-38,2025-08-19T08:13:15Z,12,107,pass,Elowen Gorsebush
BRW-19011,POT-0118,SHP-06,CDR-03,2026-06-17T11:27:49Z,40,62,Pass,Caspian Wandwright
BRW-19012,POT-0113,SHP-11,CDR-11,2026-01-25 05:16:20,34,160,fail,Belladonna Emberwhisk
BRW-19013,POT-0044,SHP-11,CDR-10,2026-01-31 06:39:48,50,15,pass,Gideon Gorsebush
BRW-19014,POT-0028,SHP-11,CDR-14,2026-05-24T05:35:21Z,28,69,pass,Quilla Jackdaw
BRW-19015,POT-0017,SHP-05,CDR-11,2024-08-19T10:21:51Z,60,157,pass,Corvin Netherfield
BRW-19016,POT-0114,SHP-08,CDR-10,2024-08-17T11:43:47Z,60,,Pass,Caspian Wandwright
BRW-19017,POT-0054,SHP-10,CDR-27,2025-12-24T10:24:03Z,37,27,fail,Gideon Stormbottle
BRW-19018,POT-0050,SHP-09,CDR-20,2026-01-24 05:37:44,35,136,Pass,Ignatius Ravenscroft
BRW-19019,POT-0027,SHP-05,CDR-02,2025-06-07 05:14:05,23,94,pass,Isolde Frostpetal
BRW-19020,POT-0082,SHP-07,CDR-18,2024-06-22T06:49:22Z,30,50,pass,Vesper Brightmantle
BRW-19021,POT-0105,SHP-14,CDR-25,2026-02-08T10:46:08Z,51,162,pass,Gideon Gorsebush
BRW-19022,POT-0011,SHP-04,CDR-02,2026-03-31T07:53:46Z,11,141,pass,Gideon Hollowbranch
BRW-19023,POT-0029,SHP-06,CDR-20,2024-09-09T10:16:04Z,42,66,pass,Ignatius Ravenscroft
BRW-19024,POT-0037,SHP-09,CDR-09,2026-04-23 11:05:19,60,86,fail,Gideon Hollowbranch
BRW-19025,POT-0094,SHP-03,CDR-25,2024-07-25T11:50:16Z,25,133,pass,Caspian Brightmantle
BRW-19026,POT-0039,SHP-13,CDR-38,2025-05-27T05:31:08Z,44,167,pass,Umbra Barrowmere
BRW-19027,POT-0112,SHP-07,CDR-11,2025-03-22T06:05:16Z,44,82,pass,Gideon Gorsebush
BRW-19028,POT-0116,SHP-09,CDR-02,2024-06-21 10:09:21,56,95,fail,Isolde Frostpetal
BRW-19029,POT-0114,SHP-09,CDR-03,2024-11-14 07:00:15,20,52,pass,Isolde Frostpetal
BRW-19030,POT-0095,SHP-01,CDR-36,2026-03-02 10:31:58,25,154,pass,Vesper Brightmantle
BRW-19031,POT-0029,SHP-03,CDR-35,2025-02-17T11:17:37Z,44,98,pass,Gideon Brightmantle
BRW-19032,POT-0048,SHP-11,CDR-36,2025-06-10T11:20:03Z,40,93,pass,Belladonna Emberwhisk
BRW-19033,POT-0064,SHP-14,CDR-27,2025-10-15 09:50:58,19,91,pass,Ignatius Ravenscroft
BRW-19034,POT-0038,SHP-04,CDR-31,2025-05-05T07:30:29Z,48,34,pass,Caspian Brightmantle
BRW-19035,POT-0078,SHP-08,CDR-37,2025-11-05T05:15:28Z,16,66,pass,Umbra Barrowmere
BRW-19036,POT-0085,SHP-07,CDR-39,2025-06-11 05:52:26,33,119,pass,Belladonna Emberwhisk
BRW-19037,POT-0049,SHP-10,CDR-11,2026-04-12T08:34:31Z,52,113,pass,Grizelda Mistlethorn
BRW-19038,POT-0006,SHP-09,CDR-23,2026-05-04T09:24:14Z,49,110,pass,Juniper Ashgrove
BRW-19039,POT-0114,SHP-13,CDR-39,2024-11-03T07:08:49Z,21,75,pass,Seraphine Mistlethorn
BRW-19040,POT-0032,SHP-07,CDR-27,2025-10-23 11:25:59,31,103,pass,Gideon Gorsebush
BRW-19041,POT-0055,SHP-12,CDR-33,2026-06-16 07:01:05,13,101,pass,Nimbus Thistledown
BRW-19042,POT-0103,SHP-07,CDR-33,2024-09-20 09:03:50,45,103,Pass,Caspian Wandwright
BRW-19043,POT-0070,SHP-07,CDR-06,2026-04-27T05:14:57Z,32,133,pass,Quilla Jackdaw
BRW-19044,POT-0081,SHP-04,CDR-10,2025-02-09T05:47:50Z,40,110,Pass,Rowan Hazelrigg
BRW-19045,POT-0023,SHP-02,CDR-12,2026-04-08T07:48:21Z,43,112,Pass,Corvin Netherfield
