customer_id,full_name,email,home_region,signed_up_at,birth_year,favored_discipline
WIZ-08257,Ambrose Dimbleby,ambrose.dimbleby329@moonmail.net,EC,2025-02-09,1904,Divination
WIZ-08258,Maribel Moonbrook,maribel.moonbrook141@crystalball.io,Silverwood,2024-09-05,1978,Herbalism
WIZ-08259,Gideon Ashgrove,gideon.ashgrove419@crystalball.io,SW,2025-01-03,1996,Enchantment
WIZ-08260,Gideon Duskwater,gideon.duskwater396@grimoire.org,NR,2024-09-23,1939,Illusion
WIZ-08261,Zephyrine Emberwhisk,zephyrine.emberwhisk935@grimoire.org,ember coast,2025-08-20,2001,Illusion
WIZ-08262,Quilla Foxglove,quilla.foxglove842@grimoire.org,sw,2023-09-10,1981,Alchemy
WIZ-08263,Juniper Glimmerstone,juniper.glimmerstone967@moonmail.net,EC,2025-05-17,1943,Alchemy
WIZ-08264,Oleander Gorsebush,oleander.gorsebush983@owlmail.co,NR,2023-12-26,2002,Herbalism
WIZ-08265,Ignatius Glimmerstone,ignatius.glimmerstone122@grimoire.org,Silverwood,2023-07-11,1987,Transmutation
WIZ-08266,Xanthe Crowfeather,xanthe.crowfeather368@grimoire.org,Northern Reaches,2023-09-29,1886,Herbalism
WIZ-08267,Belladonna Owlsworth,belladonna.owlsworth683@crystalball.io,SW,2026-04-02,1914,Transmutation
WIZ-08268,Dorian Fernwhistle,dorian.fernwhistle102@grimoire.org,NR,2025-05-06,1936,Enchantment
WIZ-08269,Dorian Moonbrook,dorian.moonbrook975@grimoire.org,ec,2025-01-29,1990,Illusion
WIZ-08270,Yarrow Vexley,yarrow.vexley459@grimoire.org,EC,2024-09-06,1885,Enchantment
WIZ-08271,Oleander Mossheart,oleander.mossheart459@moonmail.net,ec,2025-01-09,1991,Herbalism
WIZ-08272,Caspian Kilnworth,caspian.kilnworth886@owlmail.co,ml,2024-08-28,1944,Enchantment
WIZ-08273,Umbra Mossheart,umbra.mossheart127@ravenpost.net,EC,2025-04-25,1913,Healing
WIZ-08274,Bramble Jackdaw,bramble.jackdaw918@ravenpost.net,SW,2023-09-25,1956,Transmutation
WIZ-08275,Jasper Copperkettle,jasper.copperkettle28@crystalball.io,cv,2026-02-22,1995,Enchantment
WIZ-08276,Kestrel Quickbramble,kestrel.quickbramble331@crystalball.io,ML,2026-03-31,2004,Herbalism
WIZ-08277,Hawthorne Foxglove,hawthorne.foxglove970@crystalball.io,NR,2025-03-04,1943,Divination
WIZ-08278,Seraphine Emberwhisk,seraphine.emberwhisk968@grimoire.org,NR,2026-01-21,1955,Illusion
WIZ-08279,Alaric Nightbloom,alaric.nightbloom818@ravenpost.net,NR,2023-09-14,1898,Alchemy
WIZ-08280,Umbra Cinderfell,umbra.cinderfell645@crystalball.io,The Marshlands,2023-02-21,1974,Healing
WIZ-08281,Grizelda Copperkettle,grizelda.copperkettle976@crystalball.io,cv,2023-02-02,1983,Enchantment
WIZ-08282,Kestrel Wyrmwood,kestrel.wyrmwood925@ravenpost.net,EC,2024-09-06,1974,Healing
WIZ-08283,Dorian Zellandine,dorian.zellandine971@ravenpost.net,Northern Reaches,2024-03-21,1886,Healing
WIZ-08284,Thaddeus Jackdaw,thaddeus.jackdaw250@ravenpost.net,nr,2025-02-05,1925,ALCHEMY
WIZ-08285,Delphine Mistlethorn,delphine.mistlethorn335@owlmail.co,NR,2025-02-28,2006,Divination
WIZ-08286,Hesper Thistledown,hesper.thistledown645@owlmail.co,the marshlands,2025-06-16,1939,Transmutation
WIZ-08287,Kestrel Yewbarrow,kestrel.yewbarrow122@owlmail.co,ML,2023-04-16,1886,ILLUSION
WIZ-08288,Yarrow Gorsebush,yarrow.gorsebush687@ravenpost.net,SW,2023-11-01,1907,ENCHANTMENT
WIZ-08289,Edric Wandwright,edric.wandwright390@crystalball.io,silverwood,2023-09-17,1954,Alchemy
WIZ-08290,Hawthorne Umberfall,hawthorne.umberfall593@owlmail.co,SW,2025-09-20,1907,HEALING
WIZ-08291,Thaddeus Hazelrigg,thaddeus.hazelrigg429@crystalball.io,Northern Reaches,2024-04-17,1895,Alchemy
WIZ-08292,Hesper Frostpetal,hesper.frostpetal101@moonmail.net,EC,2025-05-10,1917,Divination
WIZ-08293,Jasper Quickbramble,jasper.quickbramble83@grimoire.org,CV,2025-08-15,1911,Herbalism
WIZ-08294,Edric Thistledown,edric.thistledown557@crystalball.io,NR,2023-10-07,1945,Alchemy
WIZ-08295,Zephyrine Netherfield,,Ember Coast,2024-01-26,1903,Divination
WIZ-08296,Xanthe Crowfeather,xanthe.crowfeather191@crystalball.io,NR,2024-10-24,1920,Herbalism
WIZ-08297,Oswin Hollowbranch,oswin.hollowbranch496@moonmail.net,ML,2025-10-07,2002,Herbalism
WIZ-08298,Rowan Stormbottle,rowan.stormbottle848@grimoire.org,ML,2024-09-07,1968,Divination
WIZ-08299,Zephyrine Yewbarrow,zephyrine.yewbarrow130@owlmail.co,EC,2024-10-13,1893,Herbalism
WIZ-08300,Zephyrine Ravenscroft,zephyrine.ravenscroft981@owlmail.co,The Marshlands,2023-05-17,1896,Herbalism
WIZ-08301,Corvin Tanglewood,corvin.tanglewood102@grimoire.org,EC,2025-07-15,1994,Alchemy
WIZ-08302,Cassia Crowfeather,cassia.crowfeather503@owlmail.co,Northern Reaches,2024-12-24,1903,Enchantment
WIZ-08303,Morwenna Duskwater,morwenna.duskwater159@grimoire.org,ML,2024-07-06,1963,Illusion
WIZ-08304,Bramble Hazelrigg,bramble.hazelrigg973@crystalball.io,SW,2025-06-02,1982,Healing
WIZ-08305,Oswin Ashgrove,oswin.ashgrove114@grimoire.org,NR,2023-08-02,1957,Illusion
WIZ-08306,Kestrel Hollowbranch,kestrel.hollowbranch313@crystalball.io,ML,2024-05-05,1972,Enchantment
WIZ-08307,Maribel Ravenscroft,maribel.ravenscroft899@ravenpost.net,EC,2024-04-05,1931,Alchemy
WIZ-08308,Maribel Netherfield,maribel.netherfield817@crystalball.io,NR,2024-11-02,1894,Alchemy
WIZ-08309,Thaddeus Mossheart,thaddeus.mossheart600@ravenpost.net,northern reaches,2025-01-02,2000,Divination
WIZ-08310,Bramble Quickbramble,bramble.quickbramble568@owlmail.co,NR,2023-04-17,1911,Illusion
WIZ-08311,Petra Winterbourne,petra.winterbourne935@ravenpost.net,CV,2025-10-26,1958,Alchemy
WIZ-08312,Yarrow Copperkettle,yarrow.copperkettle218@ravenpost.net,the marshlands,2024-05-14,1909,Transmutation
WIZ-08313,Lyra Netherfield,lyra.netherfield599@moonmail.net,SW,2025-06-08,1980,Healing
WIZ-08314,Quilla Mistlethorn,quilla.mistlethorn762@owlmail.co,Crystal Vale,2025-08-05,1983,Illusion
WIZ-08315,Bramble Glimmerstone,bramble.glimmerstone976@owlmail.co,ml,2025-05-10,1999,Enchantment
WIZ-08316,Alaric Crowfeather,alaric.crowfeather837@owlmail.co,NR,2024-11-25,1904,Herbalism
WIZ-08317,Umbra Glimmerstone,umbra.glimmerstone895@owlmail.co,EC,2024-07-06,1923,Divination
WIZ-08318,Belladonna Larkspur,belladonna.larkspur202@moonmail.net,SW,2023-03-03,1957,Enchantment
WIZ-08319,Ignatius Foxglove,,SW,2024-07-21,1927,Herbalism
WIZ-08320,Lyra Nightbloom,lyra.nightbloom82@crystalball.io,NR,2023-07-04,1921,Enchantment
WIZ-08321,Vesper Wyrmwood,vesper.wyrmwood407@owlmail.co,ML,2026-05-26,1895,Herbalism
WIZ-08322,Peregrine Ironquill,peregrine.ironquill29@moonmail.net,CV,2023-11-03,2000,Divination
WIZ-08323,Juniper Hollowbranch,juniper.hollowbranch912@ravenpost.net,EC,2024-08-30,1891,Transmutation
WIZ-08324,Kestrel Emberwhisk,kestrel.emberwhisk245@owlmail.co,NR,2025-12-22,1979,Transmutation
WIZ-08325,Oleander Hazelrigg,oleander.hazelrigg707@grimoire.org,EC,2025-08-07,1905,Healing
WIZ-08326,Elowen Owlsworth,elowen.owlsworth373@crystalball.io,EC,2023-03-09,1992,Enchantment
WIZ-08327,Jasper Cinderfell,jasper.cinderfell19@moonmail.net,NR,2023-01-23,1964,Alchemy
WIZ-08328,Lyra Winterbourne,lyra.winterbourne136@owlmail.co,EC,2024-06-17,1918,Herbalism
WIZ-08329,Ambrose Yewbarrow,ambrose.yewbarrow33@grimoire.org,sw,2023-02-01,1929,Healing
WIZ-08330,Wendeline Duskwater,wendeline.duskwater925@grimoire.org,SW,2026-02-21,1987,Illusion
WIZ-08331,Umbra Everbright,umbra.everbright778@moonmail.net,northern reaches,2024-05-08,1984,Divination
WIZ-08332,Fiora Yewbarrow,fiora.yewbarrow336@owlmail.co,ML,2023-08-20,1910,Illusion
WIZ-08333,Yarrow Tanglewood,yarrow.tanglewood486@grimoire.org,EC,2025-11-29,1989,Alchemy
WIZ-08334,Gideon Umberfall,gideon.umberfall615@moonmail.net,CV,2023-02-18,1947,Transmutation
WIZ-08335,Isolde Ironquill,isolde.ironquill512@owlmail.co,EC,2024-04-15,1923,Divination
WIZ-08336,Vesper Hazelrigg,vesper.hazelrigg33@owlmail.co,Northern Reaches,2026-02-01,1965,Divination
WIZ-08337,Kestrel Ironquill,kestrel.ironquill154@grimoire.org,Crystal Vale,2023-02-09,1939,Illusion
WIZ-08338,Maribel Mossheart,maribel.mossheart696@ravenpost.net,nr,2023-10-19,1928,Herbalism
WIZ-08339,Grizelda Larkspur,grizelda.larkspur785@moonmail.net,silverwood,2024-06-05,1979,Illusion
WIZ-08340,Edric Brightmantle,edric.brightmantle53@grimoire.org,SW,2026-03-02,1942,Illusion
WIZ-08341,Cassia Mossheart,cassia.mossheart570@grimoire.org,the marshlands,2026-03-15,2005,TRANSMUTATION
WIZ-08342,Morwenna Dimbleby,morwenna.dimbleby38@owlmail.co,sw,2023-05-23,1932,Healing
WIZ-08343,Edric Cinderfell,edric.cinderfell42@grimoire.org,cv,2024-03-09,2006,Divination
WIZ-08344,Juniper Glimmerstone,juniper.glimmerstone990@crystalball.io,ml,2023-03-23,1900,Illusion
WIZ-08345,Kestrel Zellandine,kestrel.zellandine991@moonmail.net,SW,2024-08-23,1933,Herbalism
WIZ-08346,Nimbus Brightmantle,nimbus.brightmantle122@owlmail.co,EC,2024-10-11,1960,Alchemy
WIZ-08347,Oleander Foxglove,oleander.foxglove100@grimoire.org,NR,2025-03-24,1951,Herbalism
WIZ-08348,Nimbus Crowfeather,nimbus.crowfeather95@crystalball.io,nr,2025-06-24,1982,Alchemy
WIZ-08349,Jasper Fernwhistle,jasper.fernwhistle588@crystalball.io,EC,2024-04-20,1982,Illusion
WIZ-08350,Morwenna Dimbleby,morwenna.dimbleby740@owlmail.co,nr,2023-07-14,1966,Alchemy
WIZ-08351,Maribel Larkspur,maribel.larkspur677@moonmail.net,EC,2024-02-10,1941,Alchemy
WIZ-08352,Belladonna Tanglewood,belladonna.tanglewood954@ravenpost.net,ML,2025-09-03,1895,Illusion
WIZ-08353,Quilla Everbright,quilla.everbright658@crystalball.io,ML,2025-01-20,1956,Healing
WIZ-08354,Zephyrine Mossheart,zephyrine.mossheart334@owlmail.co,NR,2023-10-08,1952,Transmutation
WIZ-08355,Kestrel Vexley,kestrel.vexley991@moonmail.net,NR,2023-06-15,1993,Herbalism
WIZ-08356,Jasper Yewbarrow,jasper.yewbarrow748@moonmail.net,ML,2025-02-17,1993,ENCHANTMENT
WIZ-08357,Oswin Hazelrigg,oswin.hazelrigg731@owlmail.co,EC,2025-11-11,1989,Illusion
WIZ-08358,Cassia Cinderfell,cassia.cinderfell369@owlmail.co,CV,2025-02-12,1921,Alchemy
WIZ-08359,Peregrine Winterbourne,peregrine.winterbourne512@grimoire.org,NR,2024-02-05,2000,Transmutation
WIZ-08360,Ignatius Zellandine,ignatius.zellandine396@grimoire.org,northern reaches,2026-01-09,1976,TRANSMUTATION
WIZ-08361,Lyra Thistledown,lyra.thistledown791@owlmail.co,Crystal Vale,2024-11-26,1947,Illusion
WIZ-08362,Kestrel Everbright,kestrel.everbright164@owlmail.co,The Marshlands,2025-11-22,1993,Enchantment
WIZ-08363,Belladonna Hazelrigg,belladonna.hazelrigg331@grimoire.org,Ember Coast,2023-03-15,1941,Transmutation
WIZ-08364,Petra Moonbrook,petra.moonbrook26@moonmail.net,SW,2023-06-28,2005,Healing
WIZ-08365,Wendeline Moonbrook,wendeline.moonbrook545@grimoire.org,ml,2025-05-12,1891,Herbalism
WIZ-08366,Grizelda Yewbarrow,grizelda.yewbarrow460@ravenpost.net,NR,2024-11-06,1896,Transmutation
WIZ-08367,Thaddeus Mossheart,thaddeus.mossheart399@crystalball.io,EC,2023-12-14,1896,Illusion
WIZ-08368,Zephyrine Barrowmere,zephyrine.barrowmere582@moonmail.net,CV,2023-07-03,1950,Illusion
WIZ-08369,Gideon Mossheart,gideon.mossheart905@ravenpost.net,ML,2025-09-04,1988,Transmutation
WIZ-08370,Zephyrine Everbright,zephyrine.everbright360@grimoire.org,ember coast,2026-01-02,1896,Alchemy
WIZ-08371,Elowen Brightmantle,elowen.brightmantle739@ravenpost.net,Crystal Vale,2026-02-24,1965,Alchemy
WIZ-08372,Bramble Owlsworth,bramble.owlsworth267@ravenpost.net,CV,2023-10-02,2003,Transmutation
WIZ-08373,Vesper Cinderfell,vesper.cinderfell951@ravenpost.net,NR,2025-02-09,1950,Transmutation
WIZ-08374,Maribel Stormbottle,maribel.stormbottle873@grimoire.org,SW,2023-08-19,1910,Herbalism
WIZ-08375,Maribel Zellandine,maribel.zellandine33@ravenpost.net,EC,2025-11-22,1966,Illusion
WIZ-08376,Thaddeus Foxglove,thaddeus.foxglove437@owlmail.co,SW,2025-03-12,1976,Divination
WIZ-08377,Gideon Gorsebush,,NR,2025-09-26,1910,TRANSMUTATION
WIZ-08378,Vesper Duskwater,vesper.duskwater413@moonmail.net,Northern Reaches,2026-04-25,1925,ILLUSION
WIZ-08379,Umbra Saltmarsh,umbra.saltmarsh851@moonmail.net,Crystal Vale,2023-06-07,1971,Divination
WIZ-08380,Fiora Yewbarrow,fiora.yewbarrow146@crystalball.io,NR,2024-05-05,1897,Alchemy
WIZ-08381,Nimbus Larkspur,nimbus.larkspur973@crystalball.io,SW,2024-02-16,1978,Herbalism
WIZ-08382,Corvin Nightbloom,corvin.nightbloom879@grimoire.org,ML,2026-02-04,1943,Herbalism
WIZ-08383,Fiora Brightmantle,fiora.brightmantle858@moonmail.net,sw,2023-02-13,2002,ENCHANTMENT
WIZ-08384,Jasper Netherfield,jasper.netherfield423@grimoire.org,nr,2024-12-30,1896,Herbalism
WIZ-08385,Morwenna Ironquill,morwenna.ironquill691@owlmail.co,NR,2023-02-16,1906,Alchemy
WIZ-08386,Wendeline Winterbourne,wendeline.winterbourne406@moonmail.net,NR,2026-05-09,1893,Herbalism
WIZ-08387,Wendeline Kilnworth,wendeline.kilnworth526@moonmail.net,EC,2024-01-06,1929,Divination
WIZ-08388,Oleander Fernwhistle,oleander.fernwhistle671@crystalball.io,ML,2025-06-29,1902,TRANSMUTATION
WIZ-08389,Delphine Ironquill,delphine.ironquill920@owlmail.co,ML,2024-02-15,1924,Divination
WIZ-08390,Thaddeus Netherfield,thaddeus.netherfield623@grimoire.org,the marshlands,2025-02-16,1952,ALCHEMY
WIZ-08391,Hesper Duskwater,hesper.duskwater915@ravenpost.net,Ember Coast,2024-08-13,1965,Illusion
WIZ-08392,Petra Wyrmwood,petra.wyrmwood892@ravenpost.net,silverwood,2026-03-22,1993,ENCHANTMENT
WIZ-08393,Belladonna Foxglove,belladonna.foxglove909@crystalball.io,NR,2024-06-27,1980,Transmutation
WIZ-08394,Vesper Mossheart,vesper.mossheart194@moonmail.net,cv,2024-09-27,1888,Alchemy
WIZ-08395,Caspian Umberfall,caspian.umberfall423@grimoire.org,nr,2023-06-23,1996,Divination
WIZ-08396,Cassia Stormbottle,cassia.stormbottle546@ravenpost.net,EC,2025-08-22,1942,Illusion
WIZ-08397,Peregrine Mistlethorn,peregrine.mistlethorn813@moonmail.net,EC,2024-05-30,1914,Enchantment
WIZ-08398,Dorian Copperkettle,dorian.copperkettle184@crystalball.io,EC,2026-03-22,1936,Healing
WIZ-08399,Edric Ravenscroft,edric.ravenscroft759@ravenpost.net,NR,2023-12-30,1959,Herbalism
WIZ-08400,Corvin Nightbloom,corvin.nightbloom837@moonmail.net,ML,2023-03-25,1980,Herbalism
WIZ-08401,Morwenna Foxglove,morwenna.foxglove338@crystalball.io,cv,2026-05-26,1922,Alchemy
WIZ-08402,Maribel Fernwhistle,maribel.fernwhistle80@ravenpost.net,ML,2023-08-20,1940,Transmutation
WIZ-08403,Oleander Barrowmere,oleander.barrowmere243@ravenpost.net,NR,2025-09-04,1923,Alchemy
WIZ-08404,Juniper Zellandine,juniper.zellandine469@grimoire.org,Ember Coast,2024-07-22,1918,ALCHEMY
WIZ-08405,Hesper Larkspur,hesper.larkspur466@moonmail.net,NR,2023-11-20,1912,Illusion
WIZ-08406,Dorian Tanglewood,dorian.tanglewood783@moonmail.net,ML,2025-10-14,1957,Healing
WIZ-08407,Umbra Wyrmwood,umbra.wyrmwood560@crystalball.io,ember coast,2025-10-27,1927,Herbalism
WIZ-08408,Fenwick Hazelrigg,fenwick.hazelrigg22@grimoire.org,ml,2025-04-17,1975,Divination
WIZ-08409,Juniper Umberfall,juniper.umberfall835@owlmail.co,NR,2024-05-22,1963,Illusion
WIZ-08410,Ignatius Moonbrook,ignatius.moonbrook215@owlmail.co,ember coast,2024-01-18,1906,DIVINATION
WIZ-08411,Wendeline Cinderfell,wendeline.cinderfell860@grimoire.org,ec,2025-01-29,1986,Alchemy
WIZ-08412,Thaddeus Barrowmere,thaddeus.barrowmere622@grimoire.org,ML,2025-02-28,1909,Illusion
WIZ-08413,Oswin Wandwright,oswin.wandwright720@grimoire.org,ml,2026-04-06,1899,Enchantment
WIZ-08414,Juniper Cinderfell,juniper.cinderfell864@ravenpost.net,Ember Coast,2023-10-19,1986,Healing
WIZ-08415,Kestrel Mistlethorn,kestrel.mistlethorn801@moonmail.net,EC,2026-03-28,1921,Alchemy
WIZ-08416,Oswin Owlsworth,oswin.owlsworth458@grimoire.org,the marshlands,2025-01-01,1910,Alchemy
WIZ-08417,Oswin Copperkettle,oswin.copperkettle967@crystalball.io,cv,2025-01-16,1958,Healing
WIZ-08418,Grizelda Mistlethorn,grizelda.mistlethorn828@grimoire.org,sw,2023-07-30,1965,Enchantment
WIZ-08419,Nimbus Stormbottle,nimbus.stormbottle410@owlmail.co,silverwood,2024-11-06,1963,Alchemy
WIZ-08420,Alaric Fernwhistle,alaric.fernwhistle365@crystalball.io,Crystal Vale,2025-03-23,1929,Healing
WIZ-08421,Nimbus Cinderfell,nimbus.cinderfell668@owlmail.co,CV,2025-11-10,1907,Divination
WIZ-08422,Dorian Crowfeather,dorian.crowfeather818@grimoire.org,EC,2025-11-04,1982,Alchemy
WIZ-08423,Zephyrine Stormbottle,zephyrine.stormbottle198@grimoire.org,silverwood,2023-01-13,1927,Transmutation
WIZ-08424,Hesper Moonbrook,hesper.moonbrook885@moonmail.net,Northern Reaches,2024-12-31,1975,Divination
WIZ-08425,Dorian Hollowbranch,dorian.hollowbranch281@ravenpost.net,NR,2023-06-26,2004,Transmutation
WIZ-08426,Jasper Crowfeather,jasper.crowfeather64@moonmail.net,Northern Reaches,2026-06-02,1930,Alchemy
WIZ-08427,Belladonna Nightbloom,belladonna.nightbloom543@crystalball.io,Silverwood,2025-03-12,1931,Healing
WIZ-08428,Caspian Barrowmere,caspian.barrowmere34@moonmail.net,Silverwood,2026-02-10,1944,Divination
WIZ-08429,Ignatius Thistledown,ignatius.thistledown521@crystalball.io,CV,2024-07-14,1984,Herbalism
WIZ-08430,Hesper Kilnworth,hesper.kilnworth387@owlmail.co,The Marshlands,2025-05-09,1982,Alchemy
WIZ-08431,Corvin Mistlethorn,corvin.mistlethorn601@crystalball.io,CV,2025-06-09,1907,Herbalism
WIZ-08432,Fenwick Barrowmere,fenwick.barrowmere720@owlmail.co,EC,2024-11-16,1988,Herbalism
WIZ-08433,Xanthe Dimbleby,xanthe.dimbleby855@grimoire.org,ec,2023-09-02,1913,Divination
WIZ-08434,Yarrow Jackdaw,yarrow.jackdaw712@ravenpost.net,ML,2025-08-16,1943,Divination
WIZ-08435,Ambrose Tanglewood,ambrose.tanglewood782@moonmail.net,EC,2023-07-25,1902,HERBALISM
WIZ-08436,Morwenna Emberwhisk,morwenna.emberwhisk707@owlmail.co,northern reaches,2023-03-30,1903,Illusion
WIZ-08437,Xanthe Moonbrook,xanthe.moonbrook585@owlmail.co,Northern Reaches,2024-04-29,1994,Enchantment
WIZ-08438,Rowan Wandwright,rowan.wandwright281@moonmail.net,ml,2025-03-29,1889,Transmutation
WIZ-08439,Cassia Yewbarrow,cassia.yewbarrow905@grimoire.org,ml,2025-06-01,1956,ILLUSION
WIZ-08440,Thaddeus Larkspur,thaddeus.larkspur496@moonmail.net,Ember Coast,2025-07-06,1971,Illusion
WIZ-08441,Edric Wandwright,edric.wandwright647@grimoire.org,Ember Coast,2023-10-06,1885,Herbalism
WIZ-08442,Maribel Quickbramble,maribel.quickbramble379@owlmail.co,CV,2025-01-18,1935,TRANSMUTATION
WIZ-08443,Juniper Nightbloom,juniper.nightbloom189@ravenpost.net,sw,2025-04-09,1935,Divination
WIZ-08444,Umbra Ironquill,umbra.ironquill989@moonmail.net,NR,2026-06-05,1964,Alchemy
WIZ-08445,Alaric Mossheart,alaric.mossheart562@moonmail.net,sw,2026-02-02,1888,Alchemy
WIZ-08446,Isolde Vexley,isolde.vexley304@ravenpost.net,SW,2025-10-30,1985,ILLUSION
WIZ-08447,Morwenna Brightmantle,morwenna.brightmantle609@moonmail.net,ml,2024-09-25,2000,Alchemy
WIZ-08448,Caspian Copperkettle,caspian.copperkettle178@grimoire.org,NR,2024-02-26,1945,Illusion
WIZ-08449,Thaddeus Quickbramble,thaddeus.quickbramble113@ravenpost.net,ML,2025-06-18,1996,Healing
WIZ-08450,Alaric Thistledown,alaric.thistledown451@ravenpost.net,ml,2025-01-28,1957,Herbalism
WIZ-08451,Hawthorne Everbright,hawthorne.everbright793@moonmail.net,SW,2023-07-03,1968,HERBALISM
WIZ-08452,Peregrine Frostpetal,peregrine.frostpetal25@grimoire.org,NR,2023-03-21,2003,Herbalism
WIZ-08453,Delphine Yewbarrow,delphine.yewbarrow888@grimoire.org,ember coast,2023-08-09,1933,Transmutation
WIZ-08454,Peregrine Crowfeather,peregrine.crowfeather872@crystalball.io,crystal vale,2023-07-19,1903,Illusion
WIZ-08455,Hesper Mistlethorn,,SW,2023-04-12,1980,ENCHANTMENT
WIZ-08456,Hesper Wyrmwood,hesper.wyrmwood380@crystalball.io,ML,2025-06-03,1894,ENCHANTMENT
WIZ-08457,Corvin Hollowbranch,corvin.hollowbranch425@grimoire.org,sw,2024-08-31,1964,Herbalism
WIZ-08458,Isolde Frostpetal,isolde.frostpetal398@grimoire.org,SW,2023-10-27,1919,Herbalism
WIZ-08459,Isolde Dimbleby,isolde.dimbleby792@moonmail.net,SW,2025-08-01,1946,Healing
WIZ-08460,Maribel Wandwright,maribel.wandwright147@moonmail.net,EC,2023-07-23,1897,Divination
WIZ-08461,Umbra Ashgrove,umbra.ashgrove414@crystalball.io,ML,2024-09-28,1886,Healing
WIZ-08462,Maribel Ironquill,maribel.ironquill816@moonmail.net,ec,2026-05-21,1885,HERBALISM
WIZ-08463,Hesper Ashgrove,hesper.ashgrove2@owlmail.co,CV,2024-07-22,1892,Alchemy
WIZ-08464,Maribel Frostpetal,maribel.frostpetal128@grimoire.org,ec,2025-01-11,1977,Herbalism
WIZ-08465,Jasper Foxglove,jasper.foxglove583@ravenpost.net,nr,2024-01-05,1968,Enchantment
WIZ-08466,Nimbus Larkspur,nimbus.larkspur439@grimoire.org,NR,2023-03-12,1896,Healing
WIZ-08467,Maribel Yewbarrow,maribel.yewbarrow670@crystalball.io,ML,2024-01-06,1951,Transmutation
WIZ-08468,Maribel Nightbloom,maribel.nightbloom247@moonmail.net,The Marshlands,2026-03-23,1988,Enchantment
WIZ-08469,Vesper Nightbloom,vesper.nightbloom546@grimoire.org,SW,2023-09-20,1963,Healing
WIZ-08470,Ignatius Stormbottle,ignatius.stormbottle228@crystalball.io,CV,2024-10-23,1935,Healing
WIZ-08471,Wendeline Frostpetal,wendeline.frostpetal921@crystalball.io,SW,2023-11-27,1985,Herbalism
WIZ-08472,Delphine Jackdaw,delphine.jackdaw958@moonmail.net,nr,2023-01-10,1915,DIVINATION
WIZ-08473,Grizelda Saltmarsh,grizelda.saltmarsh434@grimoire.org,NR,2025-10-14,1992,Alchemy
WIZ-08474,Belladonna Umberfall,belladonna.umberfall396@crystalball.io,EC,2025-12-30,1932,ILLUSION
WIZ-08475,Gideon Ravenscroft,gideon.ravenscroft650@owlmail.co,SW,2024-08-17,1895,Herbalism
WIZ-08476,Delphine Cinderfell,delphine.cinderfell587@ravenpost.net,the marshlands,2024-03-06,1990,Healing
WIZ-08477,Vesper Hollowbranch,vesper.hollowbranch869@ravenpost.net,SW,2026-04-16,1972,ENCHANTMENT
WIZ-08478,Quilla Winterbourne,quilla.winterbourne805@crystalball.io,ec,2025-05-01,1968,Alchemy
WIZ-08479,Zephyrine Umberfall,zephyrine.umberfall850@moonmail.net,NR,2025-07-25,1956,Illusion
WIZ-08480,Petra Wandwright,petra.wandwright302@owlmail.co,Crystal Vale,2025-12-25,1993,Enchantment
WIZ-08481,Juniper Moonbrook,juniper.moonbrook171@grimoire.org,ec,2024-02-03,1898,Healing
WIZ-08482,Fiora Quickbramble,fiora.quickbramble92@ravenpost.net,ec,2023-05-10,1889,ILLUSION
WIZ-08483,Grizelda Yewbarrow,grizelda.yewbarrow122@ravenpost.net,the marshlands,2025-07-14,2006,Alchemy
WIZ-08484,Hesper Brightmantle,hesper.brightmantle674@owlmail.co,CV,2024-05-17,1954,Divination
WIZ-08485,Corvin Tanglewood,corvin.tanglewood618@owlmail.co,sw,2024-01-09,1892,Herbalism
WIZ-08486,Rowan Cinderfell,rowan.cinderfell778@ravenpost.net,nr,2025-10-07,1942,HERBALISM
WIZ-08487,Umbra Owlsworth,,Northern Reaches,2025-11-02,1991,Alchemy
WIZ-08488,Belladonna Copperkettle,belladonna.copperkettle782@crystalball.io,The Marshlands,2026-02-01,1899,Enchantment
WIZ-08489,Delphine Crowfeather,delphine.crowfeather341@owlmail.co,NR,2024-12-16,1967,Healing
WIZ-08490,Hawthorne Mistlethorn,hawthorne.mistlethorn226@moonmail.net,EC,2024-04-13,1928,Healing
WIZ-08491,Xanthe Fernwhistle,xanthe.fernwhistle305@moonmail.net,ec,2024-01-13,1986,Enchantment
WIZ-08492,Morwenna Netherfield,morwenna.netherfield73@crystalball.io,EC,2023-07-09,1906,Alchemy
WIZ-08493,Hesper Mossheart,hesper.mossheart577@ravenpost.net,silverwood,2023-12-23,1993,Herbalism
WIZ-08494,Vesper Stormbottle,vesper.stormbottle189@grimoire.org,NR,2025-07-23,1956,Alchemy
WIZ-08495,Vesper Emberwhisk,vesper.emberwhisk698@crystalball.io,Ember Coast,2024-06-26,1965,Herbalism
WIZ-08496,Quilla Crowfeather,quilla.crowfeather538@grimoire.org,sw,2025-05-31,1997,Alchemy
WIZ-08497,Edric Barrowmere,edric.barrowmere270@owlmail.co,SW,2023-03-10,1888,Transmutation
WIZ-08498,Rowan Owlsworth,rowan.owlsworth686@grimoire.org,NR,2025-09-08,1885,Herbalism
WIZ-08499,Umbra Hollowbranch,,northern reaches,2026-01-08,1964,Transmutation
WIZ-08500,Elowen Crowfeather,elowen.crowfeather506@grimoire.org,sw,2026-02-24,1980,Illusion
WIZ-08501,Zephyrine Quickbramble,zephyrine.quickbramble526@moonmail.net,ML,2025-05-30,1903,Healing
